0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
-1.5306256795522455,0.886058,0.00023511359265866098,0.807184,-0.03129110969735856,0.858664,-0.6562146057816441,0.842309,-0.00011438866358458743,0.829678,-0.11390272528864363,0.824509,1.3675926282114912,0.856571,-1.4522954045246823,0.73411,0.0002234668241053374,0.705598,1.4074734326094234,0.829153,-1.5489546036857995,0.767301,-0.00036665859316677824,0.715457,-1.5698567120604927,0.80658,1.5237412719530021,0.741962,0.582002418209678,0.752596,-0.655898049620802,0.760707,-0.5321204313506392,0.898546,0.4163222720244338,0.874399,-1.3602963022362697,0.723413,-0.16657767565064804,0.738084,-0.7900849710817011,0.631211,-1.5678285148221434,0.757406,0.2763040170139744,0.773333,0.7804589033977545,0.677614,0.0
1.567775008366792,0.877748,0.000535884090551586,0.792566,-0.09907491744837228,0.847113,-0.9109558921387346,0.903766,0.025608955939517987,0.785359,0.02260099976138936,0.833286,-1.5138169853709245,0.835081,-1.4384193517826376,0.710176,0.0007922972361730799,0.691142,1.5292469840999074,0.831457,-1.4733588651566831,0.755466,0.0007509889145353328,0.703994,-1.3919275651345357,0.773251,1.5259297577319042,0.725929,0.5263818465939513,0.494237,-1.0967360336791143,0.477546,-0.4634502063438185,0.851429,0.1994842890423571,0.804177,-0.9954139789602955,0.671837,-0.00010633320533135611,0.641452,1.168332356728131,0.495653,-1.2144647200257657,0.757865,0.257086593904303,0.768208,0.4270892151373934,0.625515,0.0
0.2345186522435871,0.777096,-0.36970301078897205,0.691789,-1.3855425878034182,0.895868,-1.346950796305034,0.834469,-0.36217393787459545,0.774873,0.9816589014677222,0.837094,0.6439528134998139,0.775927,1.443015451395843,0.670551,-3.736138922855116e-05,0.696865,-1.4226932752206092,0.800829,-1.3974320067266797,0.803599,5.55700654599621e-05,0.638313,-1.3228287315793064,0.74708,1.547956338153988,0.744575,0.830165133251168,0.618263,-0.9300368001750435,0.711616,0.0,0.0,-0.36090612201169625,0.851836,-1.2375816506070707,0.759597,-0.07602252059155609,0.756097,-0.9209918801290162,0.605581,-1.5656329645920568,0.775204,0.31992565688180646,0.780748,0.5898964362072122,0.620626,1.0
-1.3902671576369439,0.856291,-0.024040028269943683,0.794866,-0.09876998797821163,0.841132,0.9016788077751763,0.812917,-0.043664539544281594,0.817869,0.11164088874095857,0.866012,-0.7764984613580872,0.812097,1.5703444817950247,0.661477,-0.00010653672883518876,0.666552,1.4327267961299437,0.802057,-1.449815027117656,0.710765,-5.656350315631079e-05,0.643079,-1.4774771209376996,0.829733,1.5500037370824238,0.738606,0.5863980843622246,0.671686,-0.6924522427143569,0.61849,-0.31945153122248743,0.922153,0.2835624971979323,0.846345,1.5702705572134577,0.51822,-0.08172183889329322,0.560095,-1.0302120203962923,0.542016,1.0766197374041968,0.515679,0.0033661343195110637,0.513641,0.734650271934782,0.545373,2.0
1.3686709918470104,0.847158,0.09772390220711615,0.829218,-1.3216580449894182,0.829437,-1.5382964717695355,0.902253,0.024181757868474325,0.874803,1.5069830996454077,0.802268,-1.2966567819679589,0.875156,-1.496139510807592,0.707609,0.08828413833706485,0.693796,-1.5315415120551545,0.798305,-1.2907700243326434,0.765025,0.04243726382561441,0.687882,-1.3483539184801112,0.783832,-1.433058848446006,0.76287,0.8577537433419448,0.286918,-0.5223053640407697,0.276959,0.1718294065893411,0.576153,-0.43550497560174656,0.841311,-1.3735572729922363,0.702951,-0.004912721746619652,0.705895,-0.5881916629975957,0.602898,1.5677428591720919,0.74707,0.09507658056734693,0.751855,1.0304192061396933,0.594962,3.0
1.1669748401643498,0.920648,-0.1329893032763231,0.864506,-1.3928027594159729,0.847842,0.37405274451705256,0.915845,-0.05416432537019819,0.857113,1.0182630233580368,0.858111,0.47101282479527556,0.88361,1.5361768418115578,0.684381,0.0005634326274472155,0.704792,1.4269950646957257,0.827636,1.5467894103335307,0.823234,0.00034464702139539593,0.672973,-1.5289356021221059,0.806226,1.484434974292166,0.766266,1.0869231923271663,0.788882,-0.5198413410421912,0.795084,-0.4132997601759298,0.655029,0.13625307427174033,0.865709,-1.21065717178694,0.753182,-0.0961843272626135,0.781341,-0.586105055223714,0.597897,0.9648303040305226,0.765104,0.0016121901655177604,0.759681,1.3278217679929345,0.627296,0.0
1.5656225877256302,0.889377,-0.08334339382929563,0.852739,-0.7009972039358987,0.835225,1.3036129504310727,0.863716,-0.07926120549128937,0.874695,1.0241505671827011,0.833428,0.7629466326152501,0.82904,1.5540598546850855,0.710151,-0.03873546733816465,0.677307,1.383289188529972,0.804497,1.4342280067183444,0.783499,-0.038321516883990644,0.6626,1.4658519978172524,0.796222,1.5139856120069237,0.828004,0.28518741804164666,0.805625,-0.5865668801213534,0.752445,-0.0852048460583091,0.911755,0.07559473654783982,0.868979,-1.5625850260241538,0.741153,-0.2419015936609584,0.798223,-1.4776126785941812,0.596573,0.7443445788532549,0.765143,-0.0011041193815874355,0.773352,1.129869923256606,0.689167,0.0
-0.4413430132721034,0.826238,0.0785227530895841,0.81457,0.6192157760903091,0.856312,-0.37991476504860844,0.754321,0.24009044735382637,0.865939,1.0309333594213452,0.871523,0.7542083438908517,0.869947,-1.4247101958012935,0.73865,0.051623311642825534,0.683704,1.484456475895887,0.835302,-1.1992967859796733,0.814272,0.048206937724711234,0.673926,-1.4168712559211494,0.824662,-1.1932353636244335,0.789798,0.7857482992833452,0.622691,-0.42774269233675233,0.560484,0.25917246066086375,0.810343,0.0,0.0,0.5511815652058621,0.751708,-0.9192897396724008,0.850511,-1.1491581008930616,0.682083,0.7207650943096369,0.758531,-0.09249065464537842,0.73493,-0.5885391809644438,0.712313,1.0
-1.0300620004434586,0.891355,0.08631049793664416,0.834204,0.6884683224519734,0.686665,1.2718663288792864,0.821837,0.16426134449972093,0.822945,-0.13126348037692154,0.828946,-0.7492278773529258,0.873442,-1.569902767519233,0.736352,-0.04164474713772702,0.706442,1.4585868410271474,0.80953,-1.490932843658662,0.781055,-0.04104712464631972,0.734665,-1.5262980614390813,0.826963,-1.4380790126469054,0.765208,1.1053040496657551,0.814016,-0.4447993454343411,0.825489,-0.0016830487534011582,0.867465,0.5201477584162864,0.733209,-1.3198128905035837,0.743893,-0.08142451145907154,0.779348,-0.7858899153359956,0.558929,0.9733026478162509,0.79035,0.08043240638356948,0.818511,0.5963778177351271,0.628147,2.0
1.0906650769402892,0.915248,-0.0013790347965361607,0.874284,-1.2783259344109075,0.854295,-1.4939241018172325,0.848855,-0.05384237444119814,0.807652,1.270458133179706,0.817286,-1.5299657172528227,0.871018,-1.5702353109197662,0.705767,-9.646189021303343e-05,0.715694,1.5251435682810885,0.837669,-1.5461001099208318,0.797832,0.00046443288954296986,0.728576,-1.4150886414721082,0.84742,-1.5433905560613466,0.768923,0.6685487637318848,0.746512,-0.8608676141721242,0.720376,0.21382471898567068,0.225016,-0.10986879081702047,0.949993,-0.9672378100452043,0.831782,-0.0029261378094989163,0.797349,-0.7020711488984988,0.585123,1.3243304872652106,0.802644,0.003138135987119897,0.781652,1.0371670624246012,0.650007,3.0
