0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1.1180362393,0.915875,-0.0013333325,0.830965,-1.2255122674,0.787133,-1.4286003007,0.852619,-0.0240239301,0.793856,1.2190460329,0.718896,1.5039426339,0.818031,-1.4583896788,0.660845,0.0766488692,0.664067,1.508997294,0.74607,1.4302262448,0.779545,0.0002551081,0.664072,1.5506031635,0.770435,1.5221485105,0.754297,0.3617352819,0.724233,-1.1000098784,0.717749,-0.3606341391,0.404269,-0.054875609,0.705576,0.9249130466,0.681199,-0.5040720417,0.717007,-0.2799979522,0.702518,-1.4770114687,0.790997,0.3161441345,0.730816,0.2213415651,0.736587,3
-1.0176209328,0.916629,0.02593118,0.833841,-0.4561544972,0.784184,0.0619182058,0.873663,-0.0261681357,0.901796,0.8683116013,0.847054,0.3639690327,0.848086,1.5707649303,0.677821,0.0010558701,0.663359,-1.5470130185,0.636611,1.5514676806,0.586958,0.0407663987,0.641208,-1.3356922842,0.746195,-1.4011818812,0.804729,0.779148626,0.739573,-0.4190210303,0.822521,0.0944585228,0.922142,0.3122385243,0.0929222,1.0422398741,0.842463,-0.5769157108,0.755753,-0.380396951,0.634022,-0.9527105496,0.0658624,-1.4173717661,0.607202,-0.5859002603,0.41015,0
-1.1252906234,0.879538,0.0449483448,0.750243,-0.3201442841,0.866792,0.7316867514,0.87525,-0.0487799433,0.787565,0.500022959,0.817134,-0.0226394719,0.802712,1.5706558329,0.68166,-2.98E-05,0.60907,-1.5047874461,0.702977,1.5231473454,0.430626,-9.76E-05,0.652311,-1.3530197802,0.736007,-1.3722647881,0.74685,0.5927252993,0.636317,-0.8597459562,0.585701,0.0937834366,0.879947,0.0005938923,0.266221,-1.4746225394,0.701462,-0.2446694299,0.717345,-1.5363881189,0.556079,0.6602429441,0.239558,-0.3213746367,0.224947,0.5825320387,0.204965,0
0.6448630668,0.864425,-0.403533157,0.760804,-0.9952832737,0.844767,-0.880737352,0.848059,-0.4322852441,0.829494,-0.0535398156,0.845127,1.1109535875,0.907443,1.3333884615,0.740901,-0.1799911518,0.703064,-1.3631585111,0.774639,0.753135664,0.615516,-0.1972040348,0.660771,-1.4748935451,0.81068,1.2587761649,0.703699,0.0952442564,0.860507,-1.2828905395,0.809457,-0.3205655932,0.49384,-0.3612070614,0.857734,0.2357754649,0.0603369,0.6837887755,0.754116,0.0702940989,0.593604,-0.5008842153,0.743195,0.7934386164,0.723689,0.1960455491,0.219032,1
-0.5074774815,0.860124,0.2817360417,0.793199,0.2025671974,0.811178,-1.5299408115,0.91147,0.2702839994,0.798833,0.0347948771,0.88054,-0.5310032176,0.878605,-1.346450819,0.684486,0.0364133363,0.673638,-1.3331172161,0.757032,-1.3119075084,0.797392,0.0008836331,0.675161,1.3369952168,0.821781,1.5424095883,0.794015,1.3820800068,0.790668,-0.3175444992,0.667917,0.2595546662,0.936862,0,0,-1.5677040036,0.803807,-0.083937502,0.812441,-1.1922017141,0.598758,-1.4739031281,0.775772,0.3602591947,0.776764,1.2780434082,0.546593,2
-1.3964136946,0.911202,0.0260421268,0.826883,-1.2616766239,0.803827,-1.5055779991,0.833873,0.0731031122,0.781669,1.3749579942,0.832733,-1.474782298,0.84318,-1.4490136743,0.735853,0.0403436378,0.700553,-1.4808645607,0.680259,-1.4980387876,0.778959,0.001240901,0.678528,-1.5494647073,0.732548,1.435999215,0.766718,1.0473608791,0.345528,-0.6622632981,0.352318,0.1509656882,0.543552,-0.1895387408,0.45075,1.5702639551,0.769573,-0.2425516856,0.813971,-0.5127093019,0.491417,-1.4790383925,0.81712,0.1674648679,0.798486,0.3238649955,0.562926,3
-0.8874692496,0.871847,0.0295530397,0.815134,-0.4971559359,0.864004,-1.0354636862,0.852235,0.0796052783,0.822274,1.1159927117,0.868813,-1.3264834369,0.893786,-1.4931721746,0.725588,0.0362036256,0.695266,1.4457112061,0.782049,1.4927009615,0.715935,0.0011794467,0.732063,-1.3857993673,0.784427,-1.5704357355,0.798068,0.517002152,0.821592,-0.724005986,0.791436,-0.1505450265,0.853017,0.2162755377,0.0873731,1.3445663162,0.717821,-0.3209359792,0.746761,-0.4847589034,0.590934,0.783331201,0.793828,0.000697382,0.770537,-1.2206474886,0.597542,0
1.5698860656,0.933781,0.1910937207,0.869722,-0.1095226727,0.859885,-1.1862254344,0.89487,0.132302636,0.813548,1.0061933324,0.894792,0.6114989681,0.845625,-1.4518551172,0.762274,0.0007942781,0.726045,1.3930891015,0.766788,1.4332939081,0.75503,0.0008294656,0.71352,-1.5152801913,0.822124,1.5690903962,0.850196,0.5893141723,0.816779,-0.5882169131,0.76451,-0.2763530456,0.783576,0.3507286578,0.880394,1.3604680837,0.785013,-0.416097388,0.808371,-0.5871830995,0.625024,0.9815666403,0.741492,0.0743501209,0.739848,1.0983415187,0.599542,0
-0.369608128,0.829507,0.7830049674,0.801784,0.3227193465,0.838497,-0.7369116641,0.838052,0.7868007149,0.705663,1.0140485016,0.8541,-1.3418559119,0.794482,-1.0987695818,0.735745,0.0024119294,0.709276,1.2356885689,0.758579,1.5144336918,0.796991,0.0649086838,0.731618,1.3514673015,0.818873,-1.5695469084,0.831814,0.7933502821,0.777501,-0.251716126,0.251892,0.0877414573,0.828151,0,0,1.4345440896,0.796902,-0.1882816269,0.822485,-1.1014682452,0.660866,0.6921630003,0.814494,-0.0035186872,0.777615,-1.5639966016,0.714357,1
-1.1659097034,0.879295,0.1922618024,0.841353,0.7535674623,0.798645,1.2724506742,0.827223,0.0983137736,0.856962,-0.492623062,0.812047,-0.977304933,0.83989,-1.3841378123,0.725385,0.1751946786,0.701735,1.5412277343,0.843935,-0.6265769842,0.593665,0.1504238716,0.715894,-1.2888243957,0.760786,-1.3109427904,0.889278,0.3274737902,0.831101,-0.3263183686,0.808208,-0.2421822166,0.860276,0.5075377428,0.722001,0.8892209177,0.831808,-0.7184071753,0.845935,-0.1176732918,0.780475,-1.3839322865,0.707046,0.4426884603,0.602118,1.0247218444,0.379589,2
-0.9263742696,0.852663,0.0301322661,0.828902,-1.0841108067,0.858443,1.5278210053,0.881132,0.0620113604,0.854183,1.2493221897,0.873518,1.3907076864,0.861053,-1.5277560923,0.733596,0.0424258707,0.683466,1.493230513,0.803019,-1.4781331717,0.78579,0.0007216894,0.750361,-1.4898565654,0.802059,-1.4141827733,0.896831,0.7490749809,0.814595,-0.8608461175,0.807056,-0.000716424,0.84178,-0.0059002129,0.128669,0.8872344701,0.827329,-0.7175572613,0.812837,-0.3777879612,0.769586,1.0789575032,0.853626,0.0954091724,0.787466,0.8345688431,0.683744,3
-1.511070238,0.896196,0.0851187138,0.851434,0.2649872811,0.806184,-0.8708993931,0.826505,0.0860893546,0.82649,0.0201975076,0.930148,0.9390562506,0.885871,-1.5524512316,0.707843,0.0004580517,0.668749,1.5281932879,0.844027,-1.5707646808,0.804717,-0.0001439391,0.722308,1.4869328538,0.787318,1.4304598347,0.819015,0.8338810992,0.718518,-0.36639469,0.710946,-0.2730595245,0.858974,0.2784155548,0.860594,1.4681244102,0.771755,-0.2755886602,0.827078,-0.7852410393,0.699394,1.5704256069,0.812579,0.0875546814,0.845867,1.1880184992,0.686178,0
1.2108149925,0.898483,-0.0254963791,0.810697,-1.2481609118,0.79301,-0.6876498915,0.859589,-0.0261844733,0.846751,1.3044566991,0.857378,1.0645871587,0.830801,1.5503697826,0.75062,3.43E-05,0.746874,-1.4176306455,0.826235,-1.5160176147,0.778712,0.0006513949,0.762078,1.5496489584,0.857519,1.5435604256,0.786784,0.3823504749,0.776953,-0.5877840284,0.792281,-0.3803177891,0.680511,0.3483627077,0.90158,-1.4598097149,0.786682,-0.1634788305,0.814099,-0.6044276393,0.688504,1.4595240142,0.825166,0.0845485465,0.846857,0.9294404555,0.685383,0
-0.8637647209,0.877213,0.5849229551,0.847281,0.1357377924,0.826389,1.3021414818,0.823175,0.5334458836,0.68936,0.0009829319,0.815435,1.3425513133,0.861477,-1.4238882995,0.782826,0.0009254402,0.74548,1.47439734,0.778489,-1.0793788171,0.787277,0.0700015934,0.741098,1.3973429353,0.819276,-1.2652809361,0.845778,1.5325665261,0.707934,0.0028691427,0.186892,-0.002686935,0.724564,0,0,0.3195571889,0.904239,1.5653078579,0.81593,-0.170770145,0.692699,0.5872551014,0.807468,0.0006283041,0.799553,-0.3586721939,0.72219,1
0.9094178427,0.861918,0.1418866527,0.841762,0.997354822,0.835184,-0.5473365607,0.869963,0.0605340865,0.812136,-0.7122324248,0.866979,1.3464975183,0.885887,-1.386514335,0.662763,0.0735163618,0.642232,1.4386248927,0.866098,1.3760721311,0.822114,0.0382318772,0.673187,1.5288678819,0.816032,1.5092374231,0.834901,-1.5618445018,0.499497,-0.5124886945,0.848217,0,0,0.3715926653,0.899145,-1.4688223716,0.823685,-0.1627386467,0.829098,-0.9255585081,0.699655,-1.4619718721,0.802663,0.1874841602,0.839025,0.5844169831,0.767897,2
-0.5545060311,0.912941,0.0279119258,0.823107,-1.2600738684,0.844101,-1.4959997439,0.845277,1.99E-05,0.869347,1.2897151244,0.859493,-1.5684974095,0.907274,-1.5513474534,0.728955,0.0011250311,0.695745,-1.4440172329,0.806279,-1.5123715021,0.830735,0.0383736646,0.738588,-1.5705907794,0.84785,1.5692486445,0.80769,0.8154463614,0.493603,-1.3160527846,0.397227,0.3679371,0.863851,-0.9236535735,0.0726166,-1.5694100944,0.807442,-0.1632568946,0.831285,-1.2652277483,0.683576,-1.5655994173,0.836597,0.1626845777,0.817057,1.0334420892,0.674541,3
-0.9799429138,0.735971,-0.3502443403,0.782117,-0.8288557146,0.871729,-0.2537090459,0.880534,-0.1530872411,0.658886,0,0,0,0,-1.5519027505,0.713564,-0.0658062802,0.643642,1.4405422608,0.761465,-1.150498358,0.836213,-0.0033999745,0.680771,-1.5191261384,0.69831,1.57060639,0.788888,0.4437747137,0.838215,-1.1594494184,0.801941,-0.2611505234,0.90266,0,0,0.290126036,0.883591,1.2047069795,0.778094,-0.2830871159,0.78184,0.7823271403,0.764161,0.0822726602,0.752635,-0.2169160006,0.759841,0
-1.2625197443,0.889693,-0.0001718685,0.805956,-1.4145924937,0.814111,1.2019779037,0.832874,-0.0262389376,0.839342,1.5675648562,0.764754,-1.4513520834,0.885815,-1.4946896076,0.696454,-0.0003900068,0.690796,-1.5024335119,0.76873,-1.359835358,0.806274,-0.0381540825,0.679411,-1.4689481097,0.877035,1.5443841724,0.851958,0.5854754467,0.859294,-0.9247564378,0.8745,-0.2954756319,0.845219,0.2823744294,0.683784,1.4399913373,0.802424,-0.1875768863,0.859182,-0.324744747,0.746047,-1.4684716333,0.806544,0.4149121042,0.780215,0.3445095468,0.707689,0
-0.4833604982,0.839467,0.4202247405,0.788344,0.7088228347,0.75953,-1.1173041473,0.890862,0.4611533563,0.690819,0.8641125101,0.788567,-1.4873890123,0.792534,-1.4871571872,0.733463,0.0017016838,0.660667,1.237226013,0.80345,-1.0536823048,0.774139,0.0021786688,0.727512,1.1750143983,0.828192,-0.9273039812,0.840236,1.0314293074,0.711631,-0.9195769309,0.358034,0.0020006144,0.904202,0,0,0.3658484577,0.844562,1.1026016629,0.81778,-0.4438281963,0.692126,0.4929500711,0.764893,-0.0003212808,0.738997,-0.4996023955,0.74347,1
-1.0589712087,0.902538,0.0708737265,0.770844,-0.0348006889,0.838589,0.8845340153,0.869044,0.136683241,0.792468,0.056777295,0.868632,-0.9114363294,0.875332,-1.5692198609,0.708937,-0.038465474,0.672363,-1.4014515959,0.797364,-1.3857543617,0.843976,-0.0015659193,0.715432,-1.4134619848,0.79581,-1.543629063,0.81651,0.6736738957,0.823576,-0.3857198572,0.854464,-0.2495280589,0.938952,0.4198590375,0.788978,-1.1916065127,0.763622,-0.1871942079,0.788114,-0.4218939059,0.626044,-1.3800371148,0.83727,0.3172024794,0.799459,0.3249384494,0.655,2
0.8274098299,0.861804,-0.0238967119,0.843502,-1.3781385521,0.825999,-1.5349712351,0.915622,0.020849323,0.804791,1.3418359289,0.737016,-1.3700243072,0.888159,-1.5705581965,0.718015,0.0002280806,0.697692,-1.1648616642,0.876498,1.5699649251,0.788061,0.0409804152,0.701173,-1.5468693489,0.879629,-1.5223670591,0.795149,0.5059720555,0.647481,-1.0574439979,0.609743,0.0001347919,0.398338,-0.2787492291,0.929559,-0.967804957,0.756553,-0.1612473001,0.789357,-0.4198494978,0.662537,-0.4955585245,0.776032,0.5959472352,0.752566,0.5038101192,0.724405,3
1.3252498606,0.844579,0.2167857806,0.849784,-0.652937093,0.891414,-1.5699639869,0.887299,0.1109044767,0.786012,0.5709589626,0.908918,0.5437121852,0.795528,-1.4705695478,0.726113,0.0399625618,0.709176,1.4114134797,0.801402,1.5410067462,0.79344,0.0430117635,0.675004,-1.4549347101,0.773959,1.4889016745,0.781915,0.9271023828,0.754816,-0.3680625618,0.708225,-0.3604543786,0.539802,0.2417239971,0.820653,-1.0575369074,0.828832,-0.0825308593,0.810798,-0.9310696205,0.609356,-1.4773650854,0.776818,0.3618129401,0.768236,0.327671194,0.663286,0
1.5212525183,0.86194,-0.0265162446,0.820419,-1.500027956,0.809343,-0.0842360813,0.622171,-0.0241416736,0.835235,-1.3436275018,0.8444,0.0357090843,0.730951,-1.5371167087,0.700694,0.0401367351,0.674799,1.4322384596,0.765488,1.5119034904,0.804017,0.0007907793,0.645005,-1.5234827804,0.78411,-1.5432433022,0.794643,0.4953236983,0.824029,-0.5046030828,0.840976,-0.1441956098,0.784882,0.1487965912,0.879276,-1.1058302709,0.845375,-0.0826353701,0.821908,-0.9233572453,0.607998,-1.5664821454,0.788948,0.2471652254,0.77102,0.417701699,0.653262,0
